groupid,Group Name,Product Type,Product Color,Product Condition,Component Type,Included Products,groupsize,idingroup,strippedname,name,sku,platform,ASIN,matching_likelihood,matching_method,ParentProduct,SKU_Role,source_asin,source_sku,source_title,merge_source,merge_match_type
35,Bose Wave Music System,Bundle,GY,,,"Bose Wave Music System, Multi-CD Changer",77,8,Bose Wave Music System with Multi-CD Changer,Bose Wave Music System with Multi-CD Changer - Graphite Grey (Black),257132789924,DRAGON_eBay,,1.03,threshold,Music System,K,B07FTXCY9F,257132789924,"Bose Wave Music System Bundle with Bose Wave Multi-CD Changer, Graphite Grey - Black",amazon_only,
35,Bose Wave Music System,Bundle,GY,,,"Bose Wave Music System, Multi-CD Changer",77,9,Bose Wave Music System with 3 Multi-CD Changer,Bose Wave Music System with 3 Multi-CD Changer - Graphite Gray Grey (Black),00966,Ecwid,,0.86,threshold,Music System,K,B07FTXCY9F,00966,"Bose Wave Music System Bundle with Bose Wave Multi-CD Changer, Graphite Grey - Black",amazon_only,
35,Bose Wave Music System,Bundle,GY,,,"Bose Wave Music System, Multi-CD Changer",77,10,Bose Wave Music System with Multi-CD Changer Compatible with Alexa Amazon Echo,"Bose Wave Music System with Multi-CD Changer - Graphite Grey (Black), Compatible with Alexa Amazon Echo",6N-G43E-GB8K,Amazon,B07MXNTD3L,0.79,threshold,Music System,K,B07FTXCY9F,6N-G43E-GB8K,"Bose Wave Music System Bundle with Bose Wave Multi-CD Changer, Graphite Grey - Black",amazon_only,
35,Bose Wave Music System,Bundle,GY,,,"Bose Wave Music System, Multi-CD Changer",77,11,Bose Wave Music System with Multi-CD Changer Compatible with Alexa Amazon Echo,"Bose Wave Music System with Multi-CD Changer - Graphite Grey (Black), Compatible with Alexa Amazon Echo",Q1-8WW8-4Y8O,Amazon,B07MXNTD3L,0.79,threshold,Music System,K,B07FTXCY9F,Q1-8WW8-4Y8O,"Bose Wave Music System Bundle with Bose Wave Multi-CD Changer, Graphite Grey - Black",amazon_only,
35,Bose Wave Music System,Bundle,,,,"Bose Wave Music System, Connect Kit For iPod",77,12,Bose Wave Music System With Connect Kit For Ipod integrated stereo system,Bose Wave Music System With Connect Kit For Ipod integrated stereo system,,Amazon,B0CZTVCT8K,100.0,stripped_name,Music System,K,B0CZTVCT8K,,Bose Wave Music System With Connect Kit For Ipod integrated stereo system,amazon_only,
35,Bose Wave Music System,Bundle,SV,,,"Bose Wave Music System, Connect Kit For iPod",77,13,Bose Wave Music System with Connect kit for iPod,Bose Wave® Music System with Connect kit for iPod® - Titanium Silver,CF-TVLO-JBJ2,Amazon,B004X6K5Z2,0.88,threshold,Music System,K,B0CZTVCT8K,CF-TVLO-JBJ2,Bose Wave Music System With Connect Kit For Ipod integrated stereo system,amazon_only,
35,Bose Wave Music System,Bundle,SV,,,"Bose Wave Music System, Connect Kit For iPod",77,14,Bose Wave Music System with Connect kit for iPod,Bose Wave® Music System with Connect kit for iPod® - Titanium Silver,04917,Ecwid,,0.88,threshold,Music System,K,B0CZTVCT8K,04917,Bose Wave Music System With Connect Kit For Ipod integrated stereo system,amazon_only,
35,Bose Wave Music System,Product,,,,,77,15,Bose Wave Music System integrated stereo system,Bose Wave Music System integrated stereo system,,Amazon,B0CZTWBCX9,0.81,threshold,Stereo System,K,B0CZTVM2QX,,Bose Wave Soundtouch Music System integrated stereo system,amazon_only,
35,Bose Wave Music System,Product,,,,,77,16,Bose Wave Soundtouch Music System integrated stereo system,Bose Wave Soundtouch Music System integrated stereo system,,Amazon,B0CZTVM2QX,100.0,stripped_name,System,K,B0CZTVM2QX,,Bose Wave Soundtouch Music System integrated stereo system,amazon_only,
35,Bose Wave Music System,Product,,,,,77,17,Bose Wave Music System With Multi-Cd Changer Auxiliary Audio Cd Player,Bose Wave Music System With Multi-Cd Changer Auxiliary Audio Cd Player,,Amazon,B0D5QW17BW,100.0,stripped_name,Music System,K,B0D5QW17BW,,Bose Wave Music System With Multi-Cd Changer Auxiliary Audio Cd Player,amazon_only,
35,Bose Wave Music System,Parts,,,Bluetooth Music Adapter Upgrade Kit,,77,18,USAV Bose Wave Music AWRCC1 AWRCC2 Upgrade Kit for Bose Wave Bluetooth Music,USAV Bose Wave Music AWRCC1 AWRCC2 Upgrade Kit for Bose Wave Bluetooth Music Adapter,W8-SLSO-1JUC,Amazon,B0D6DR7ZPJ,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",A,B0D6DR7ZPJ,W8-SLSO-1JUC,USAV Bose Wave Music AWRCC1 AWRCC2 Upgrade Kit for Bose Wave Bluetooth Music Adapter,amazon_only,
35,Bose Wave Music System,Parts,,,Speaker Driver,,77,19,USAV Solutions Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,USAV Solutions Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,49-UNZN-Y8T7,Amazon,B0D6LYVQS7,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",P,B0D6LYVQS7,49-UNZN-Y8T7,USAV Solutions Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,amazon_only,
35,Bose Wave Music System,Parts,,,Speaker Driver,,77,20,Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,363493401792,USAV_eBay,,1.24,threshold,"['AWRCC1', 'AWRCC2']",P,B0D6LYVQS7,363493401792,USAV Solutions Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,amazon_only,
35,Bose Wave Music System,Parts,,,Speaker Driver,,77,21,Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,00769,Ecwid,,1.21,threshold,"['AWRCC1', 'AWRCC2']",P,B0D6LYVQS7,00769,USAV Solutions Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,amazon_only,
35,Bose Wave Music System,Parts,,,Speaker Driver,,77,22,Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC 2 Single,Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC 2 (Single),01963,Ecwid,,0.76,threshold,"['AWRCC1', 'AWRCC2']",P,B0D6LYVQS7,01963,USAV Solutions Replacement Bose Speaker Driver for Bose Wave Music System AWRCC1 AWRCC2,amazon_only,
35,Bose Wave Music System,Parts,,,Remote Control,,77,23,Bose Premium Backlit control for Bose wave music system IV III II,Bose  Premium Backlit Remote control for Bose wave music system  IV III II,155770624039,MEKONG_eBay,,100.0,stripped_name,Music System,,,155770624039,Bose  Premium Backlit Remote control for Bose wave music system  IV III II,ebay_only,
35,Bose Wave Music System,Parts,,,Remote Control,,77,24,Bose Premium Large control for Bose wave music system IV III,Bose  Premium Large Remote control for Bose wave music system IV III,155792548243,MEKONG_eBay,,0.91,threshold,Music System,,,155770624039,Bose  Premium Backlit Remote control for Bose wave music system  IV III II,ebay_only,
35,Bose Wave Music System,Parts,,,Remote Control,,77,25,Bose Premium Backlit control for Bose wave music system III II,Bose  Premium Backlit Remote control for Bose wave music system III II,154540840662,MEKONG_eBay,,1.12,threshold,System,,,155770624039,Bose  Premium Backlit Remote control for Bose wave music system  IV III II,ebay_only,
35,Bose Wave Music System,Parts,,,Speaker Driver,,77,26,Bose Speaker Driver for Bose Wave Music System III,Replacement Bose Speaker Driver for Bose Wave Music System  III,363493393282,USAV_eBay,,0.96,threshold,Music System,,,154530949721,Bose Speaker Driver for Bose Wave Music System II III IV,ebay_only,
35,Bose Wave Music System,Parts,,,Speaker Driver,,77,27,Bose Speaker Driver for Bose Wave Music System II III IV,Bose Speaker Driver for Bose Wave Music System II III IV,154530949721,MEKONG_eBay,,100.0,stripped_name,System,,,154530949721,Bose Speaker Driver for Bose Wave Music System II III IV,ebay_only,
35,Bose Wave Music System,Parts,,,Speaker Driver,,77,28,Bose Speaker Driver for Bose Wave Music System III Single,Bose Speaker Driver for Bose Wave Music System III (Single),01230,Ecwid,,1.04,threshold,System,,,154530949721,Bose Speaker Driver for Bose Wave Music System II III IV,ebay_only,
35,Bose Wave Music System,Parts,,,Bluetooth Music Adapter Upgrade Kit,,77,29,Bose Wave AWRCC1 AWRCC2 Update CD Adpater Upgrade Kit Bluetooth Music,Bose Wave AWRCC1 AWRCC2 (Update CD Adpater) Upgrade Kit Bluetooth Music Adapter,364820741491,USAV_eBay,,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",,,364820741491,Bose Wave AWRCC1 AWRCC2 (Update CD Adpater) Upgrade Kit Bluetooth Music Adapter,ebay_only,
35,Bose Wave Music System,Parts,,,Main Motherboard,,77,30,Bose Wave Music AWRCC1 AWRCC2 Main Motherboard Circuit Board 283027-001,Bose Wave Music AWRCC1 AWRCC2 Main Motherboard Circuit Board 283027-001,266610804199,DRAGON_eBay,,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",,,266610804199,Bose Wave Music AWRCC1 AWRCC2 Main Motherboard Circuit Board 283027-001,ebay_only,
35,Bose Wave Music System,Parts,,,CD Player Radio Main Motherboard,,77,31,Bose Wave Music AWRCC1 AWRCC2 CD Player Radio Main Motherboard Circuit Board 283027-001,Bose Wave Music AWRCC1 AWRCC2 CD Player Radio Main Motherboard Circuit Board 283027-001,01669,Ecwid,,1.06,threshold,"['AWRCC1', 'AWRCC2']",,,266610804199,Bose Wave Music AWRCC1 AWRCC2 Main Motherboard Circuit Board 283027-001,ebay_only,
35,Bose Wave Music System,Parts,,,CD Player Radio Main Motherboard,,77,32,Bose Wave Music AWRCC1 AWRCC2 CD Player Radio Main Motherboard Circuit Board,Bose Wave Music AWRCC1 AWRCC2 CD Player Radio Main Motherboard Circuit Board,01034,Ecwid,,0.9,threshold,"['AWRCC1', 'AWRCC2']",,,266610804199,Bose Wave Music AWRCC1 AWRCC2 Main Motherboard Circuit Board 283027-001,ebay_only,
35,Bose Wave Music System,Bundle,,,,"Bose Wave Music System, Bluetooth Adapter",77,33,Bose Wave Music System CD Player AM FM Radio w Bluetooth AWRCC1,Bose Wave Music System  CD Player AM/FM Radio w Bluetooth Adapter AWRCC1,266505496050,DRAGON_eBay,,100.0,stripped_name,AWRCC1,,,364271527350,Bose Wave Music System  CD Player AM/FM Radio w Bluetooth Adapter AWRCC1,ebay_only,
35,Bose Wave Music System,Bundle,,,,"Bose Wave Music System, Bluetooth Adapter",77,34,Bose Wave Music System CD Player AM FM Radio w Bluetooth AWRCC1,Bose Wave Music System  CD Player AM/FM Radio w Bluetooth Adapter AWRCC1,155737800053,MEKONG_eBay,,100.0,stripped_name,AWRCC1,,,364271527350,Bose Wave Music System  CD Player AM/FM Radio w Bluetooth Adapter AWRCC1,ebay_only,
35,Bose Wave Music System,Bundle,,,,"Bose Wave Music System, Bluetooth Adapter",77,35,Bose Wave Music System CD Player AM FM Radio w Bluetooth AWRCC1,Bose Wave Music System  CD Player AM/FM Radio w Bluetooth Adapter AWRCC1,364271527350,USAV_eBay,,100.0,stripped_name,"['CD Player AM FM Radio', 'AWRCC1']",,,364271527350,Bose Wave Music System  CD Player AM/FM Radio w Bluetooth Adapter AWRCC1,ebay_only,
35,Bose Wave Music System,Bundle,,U,,"Bose Wave Music System CD Player Radio, Bluetooth Adapter",77,36,Bose Wave Music System CD Player Radio w Bluetooth,Bose Wave Music System  CD Player Radio w Bluetooth Adapter - REFURBISHED,364273068012,USAV_eBay,,100.0,stripped_name,Music System,,,364273068012,Bose Wave Music System  CD Player Radio w Bluetooth Adapter - REFURBISHED,ebay_only,
35,Bose Wave Music System,Product,GY,,,,77,37,Bose Wave Music System ASIN B0002ZLYYY,Bose Wave Music System (Graphite Gray) - ASIN: B0002ZLYYY,266755209622,DRAGON_eBay,,100.0,stripped_name,Music System,,,266755209622,Bose Wave Music System (Graphite Gray) - ASIN: B0002ZLYYY,ebay_only,
35,Bose Wave Music System,Product,GY,,,,77,38,Bose Wave Music System CD MP3 Player AM FM,Bose Wave Music System (Graphite Gray) - CD MP3 Player AM/FM -  FREE SHIPPING,364832385004,USAV_eBay,,100.0,stripped_name,Music System,,,266755227909,Bose Wave Music System (Graphite Gray) - CD MP3 Player AM/FM,ebay_only,
35,Bose Wave Music System,Product,GY,,,,77,39,Bose Wave Music System CD MP3 Player AM FM,Bose Wave Music System (Graphite Gray) - CD MP3 Player AM/FM -  FREE SHIPPING,255697290727,DRAGON_eBay,,100.0,stripped_name,Music System,,,266755227909,Bose Wave Music System (Graphite Gray) - CD MP3 Player AM/FM,ebay_only,
35,Bose Wave Music System,Product,GY,,,,77,40,Bose Wave Music System CD MP3 Player AM FM,Bose Wave Music System (Graphite Gray) - CD MP3 Player AM/FM,266755227909,DRAGON_eBay,,100.0,stripped_name,Music System,,,266755227909,Bose Wave Music System (Graphite Gray) - CD MP3 Player AM/FM,ebay_only,
35,Bose Wave Music System,Bundle,GY,,,"Bose Wave Music System, Alexa Amazon Echo Dot",77,41,Bose Wave Music System with Alexa Amazon Echo Dot,Bose Wave Music System (Graphite Gray) with Alexa Amazon Echo Dot -FREE SHIPPING,265697944393,DRAGON_eBay,,100.0,stripped_name,Music System,,,265697944393,Bose Wave Music System (Graphite Gray) with Alexa Amazon Echo Dot -FREE SHIPPING,ebay_only,
35,Bose Wave Music System,Bundle,GY,,,"Bose Wave Music System, Alexa Amazon Echo Dot",77,42,Bose Wave Music System with Alexa Amazon Echo Dot,Bose Wave Music System (Graphite Gray) with Alexa Amazon Echo Dot -FREE SHIPPING,154770915062,MEKONG_eBay,,100.0,stripped_name,Music System,,,265697944393,Bose Wave Music System (Graphite Gray) with Alexa Amazon Echo Dot -FREE SHIPPING,ebay_only,
35,Bose Wave Music System,Bundle,GY,,,"Bose Wave Music System, Alexa Amazon Echo Dot",77,43,Bose Wave Music System with Alexa Amazon Echo Dot,Bose Wave Music System (Graphite Gray) with Alexa Amazon Echo Dot,01213,Ecwid,,100.0,stripped_name,Music System,,,265697944393,Bose Wave Music System (Graphite Gray) with Alexa Amazon Echo Dot -FREE SHIPPING,ebay_only,
35,Bose Wave Music System,Product,,,,,77,44,Bose Wave Music System AM FM CD Player Clock Radio Bluetooth AWRCC1,Bose Wave Music System AM/FM CD Player Clock Radio Bluetooth Remote AWRCC1,267084923072,DRAGON_eBay,,100.0,stripped_name,AWRCC1,,,267084923072,Bose Wave Music System AM/FM CD Player Clock Radio Bluetooth Remote AWRCC1,ebay_only,
35,Bose Wave Music System,Product,,U,,,77,45,Bose Wave Music System AM FM Radio w 3 Disc Multi CD Changer works 100,"Bose Wave Music System AM/FM Radio w 3 Disc Multi CD Changer, Remote  works 100%",266817365151,DRAGON_eBay,,100.0,stripped_name,Music System,,,266817365151,"Bose Wave Music System AM/FM Radio w 3 Disc Multi CD Changer, Remote  works 100%",ebay_only,
35,Bose Wave Music System,Parts,,,LCD Display Screen,,77,46,Bose Wave Music system AWRCC1 AWRCC2 LCD Display Screen Part,Bose Wave Music system AWRCC1 AWRCC2 LCD Display Screen Replacement Part,363546994120,USAV_eBay,,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",,,363546994120,Bose Wave Music system AWRCC1 AWRCC2 LCD Display Screen Replacement Part,ebay_only,
35,Bose Wave Music System,Parts,,,LCD Display Screen,,77,47,Bose Wave Music system AWRCC1 AWRCC2 LCD Display Screen Part,Bose Wave Music system AWRCC1 AWRCC2 LCD Display Screen Replacement Part,154532110179,MEKONG_eBay,,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",,,363546994120,Bose Wave Music system AWRCC1 AWRCC2 LCD Display Screen Replacement Part,ebay_only,
35,Bose Wave Music System,Parts,,,LCD Display Screen,,77,48,Bose Wave Music system AWRCC1 AWRCC2 LCD Display Screen Part,Bose Wave Music system AWRCC1 AWRCC2 LCD Display Screen Replacement Part,01768,Ecwid,,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",,,363546994120,Bose Wave Music system AWRCC1 AWRCC2 LCD Display Screen Replacement Part,ebay_only,
35,Bose Wave Music System,Product,,,,,77,49,BOSE Wave Music System AWRCC1 AWRCC5 AWRCC7 AWRCC8 Laser Lens Lasereinheit Optic,BOSE Wave Music System AWRCC1 AWRCC5 AWRCC7 AWRCC8 Laser Lens Lasereinheit Optic,364231630515,USAV_eBay,,100.0,stripped_name,"['AWRCC1', 'AWRCC5', 'AWRCC7', 'AWRCC8']",,,364231630515,BOSE Wave Music System AWRCC1 AWRCC5 AWRCC7 AWRCC8 Laser Lens Lasereinheit Optic,ebay_only,
35,Bose Wave Music System,Product,,,,,77,50,BOSE Wave Music System AWRCC1 AWRCC5 AWRCC7 AWRCC8 Laser Lens Lasereinheit Optical Pick-ups Bloc Optique,BOSE Wave Music System AWRCC1 AWRCC5 AWRCC7 AWRCC8 Laser Lens Lasereinheit Optical Pick-ups Bloc Optique,01360,Ecwid,,0.99,threshold,"['AWRCC1', 'AWRCC5', 'AWRCC7', 'AWRCC8']",,,364231630515,BOSE Wave Music System AWRCC1 AWRCC5 AWRCC7 AWRCC8 Laser Lens Lasereinheit Optic,ebay_only,
35,Bose Wave Music System,Product,,,,,77,51,BOSE Wave Music System Laser Lens AWRCC1 AWRCC5 AWRCC7 AWRCC8 Optical Pick-up,BOSE Wave Music System Laser Lens AWRCC1 AWRCC5 AWRCC7 AWRCC8 Optical Pick-up,157551309433,MEKONG_eBay,,0.9,threshold,"['AWRCC1', 'AWRCC5', 'AWRCC7', 'AWRCC8']",,,364231630515,BOSE Wave Music System AWRCC1 AWRCC5 AWRCC7 AWRCC8 Laser Lens Lasereinheit Optic,ebay_only,
35,Bose Wave Music System,Bundle,WH,,,"Bose Wave Music System, Bose Wave Multi-CD Changer",77,52,Bose Wave Music System with Bose Wave Multi-CD Changer Cream,Bose Wave Music System Bundle with Bose Wave Multi-CD Changer - White Cream,364273098942,USAV_eBay,,100.0,stripped_name,Music System,,,364273098942,Bose Wave Music System Bundle with Bose Wave Multi-CD Changer - White Cream,ebay_only,
35,Bose Wave Music System,Bundle,WH,,,"Bose Wave Music System, Bose Wave Multi-CD Changer",77,53,Bose Wave Music System with Bose Wave Multi-CD Changer Cream,Bose Wave Music System Bundle with Bose Wave Multi-CD Changer - White Cream,266102839643,DRAGON_eBay,,100.0,stripped_name,Music System,,,364273098942,Bose Wave Music System Bundle with Bose Wave Multi-CD Changer - White Cream,ebay_only,
35,Bose Wave Music System,Product,CR,,,,77,54,Bose Wave Music System CD Player AM FM Bluetooth AWRCC2 CREAM,Bose Wave Music System CD Player AM/FM Bluetooth - AWRCC2 -CREAM - FREE SHIPPING,266968345932,DRAGON_eBay,,100.0,stripped_name,AWRCC2,,,266968345932,Bose Wave Music System CD Player AM/FM Radio  - AWRCC2 -CREAM - FREE SHIPPING,ebay_only,
35,Bose Wave Music System,Parts,SV,,Remote Control,,77,55,Bose Wave Music System Control,Bose Wave Music System Remote Control - Silver,49-T9Z9-OY9U,Amazon,,100.0,stripped_name,Music System,,,49-T9Z9-OY9U,Bose Wave Music System Remote Control - Silver,ebay_only,
35,Bose Wave Music System,Parts,SV,,Remote Control,,77,56,Bose Wave Music System Control,Bose Wave Music System Remote Control - Silver,WJ-TJNK-N40Z,Amazon,,100.0,stripped_name,Music System,,,49-T9Z9-OY9U,Bose Wave Music System Remote Control - Silver,ebay_only,
35,Bose Wave Music System,Parts,SV,,Remote Control,,77,57,Bose Wave Music System Control,Bose Wave Music System Remote Control - Silver,K5-3IAN-RB7J,Amazon,,100.0,stripped_name,System,,,49-T9Z9-OY9U,Bose Wave Music System Remote Control - Silver,ebay_only,
35,Bose Wave Music System,Parts,SV,,Remote Control,,77,58,Bose Wave Music System Control,Bose Wave Music System Remote Control - Silver,267453097667,DRAGON_eBay,,100.0,stripped_name,System,,,49-T9Z9-OY9U,Bose Wave Music System Remote Control - Silver,ebay_only,
35,Bose Wave Music System,Bundle,GY,,,"Bose Wave Music System, Bluetooth Adapter",77,59,Bose Wave Music System with Bluetooth,Bose Wave Music System (Graphite Gray) with Bluetooth Adapter,255562335574,DRAGON_eBay,,100.0,stripped_name,Music System,,,256484087947,Bose Wave Music System with Bluetooth Adapter (Cream White) - FREE SHIPPING,ebay_only,
35,Bose Wave Music System,Bundle,GY,,,"Bose Wave Music System, Bluetooth Adapter",77,60,Bose Wave Music System with Bluetooth,Bose Wave Music System (Graphite Gray) with Bluetooth Adapter,01798,Ecwid,,100.0,stripped_name,Music System,,,256484087947,Bose Wave Music System with Bluetooth Adapter (Cream White) - FREE SHIPPING,ebay_only,
35,Bose Wave Music System,Bundle,WH,,,"Bose Wave Music System, Bluetooth Adapter",77,61,Bose Wave Music System with Bluetooth,Bose Wave Music System with Bluetooth Adapter (Cream White),01342,Ecwid,,100.0,stripped_name,Music System,,,256484087947,Bose Wave Music System with Bluetooth Adapter (Cream White) - FREE SHIPPING,ebay_only,
35,Bose Wave Music System,Bundle,WH,,,"Bose Wave Music System, Bluetooth Adapter",77,62,Bose Wave Music System w Bluetooth,Bose Wave Music System w/ Bluetooth Adapter (Cream White),01294,Ecwid,,0.95,threshold,Music System,,,256484087947,Bose Wave Music System with Bluetooth Adapter (Cream White) - FREE SHIPPING,ebay_only,
